企业名称,招聘岗位,工作城市,工作区域,最低月薪,最高月薪,职位描述,学历要求,要求经验,招聘人数,招聘类别,初级分类,公司地点,工作地点,招聘发布日期,招聘结束日期,招聘发布年份,招聘结束年份,来源
张家口乐泽软件有限公司,ETL工程师助理（双休➕五险,张家口,桥东区,6000.0,8000.0,"职位描述1，对Oracle, MysQL, db有了解2，对java, vue有了解3，监控、日志采集，容量监控，故障处理，推进自动化实施；4，了解数据报送报文解析，反馈;5，文档编辑能力；任职要求：大专及本科学历以上，计算机相关专业，有无经验都可，往届生，年龄在22岁以上。要求：工作细心，有责任心，能够及时完成上级领导发布的任务，团队精神。实习期转正以后工资可达到6k-8k以上，五险一金，双休，工作环境好，期待优秀的人才投递简历，一起成长。",大专,不限,5,全职,,河北省张家口市桥东区胜利中路西150米,河北省张家口市桥东区胜利中路西150米,2023-04-10,2023-05-11,2023,2023.0,智联招聘
佛山市南海区翠益久珠宝有限公司,电商数据分析师,佛山,南海,5000.0,10000.0,对直播有想法、对自己有定位的伙伴都可以来聊聊~（接受有想法肯动脑的不同行业的优秀人才） 岗位职责： 1.负责店铺日常运营数据分析，根据数据情况调整运营策略，定期跟踪市场竞品及行业动态； 2.负责抖音/快手等直播平台的运营规划（有单平台经验或多平台经验均可）； 3.直播复盘，针对相关问题提出有效解决方案，推动各方落地执行； 岗位要求： 1.有0.5—2年电商工作经验，传统电商、跨境电商等均可； 2.有良好的沟通协调能力，勇于创新和冒险，能承受较强的工作压力； 3.本科以上学历，熟悉各类社交媒体，能够及时关注各社交媒体趋势，具有敏锐的市场感知能力和分析能力； 福利待遇： 1.提供行业内极具竞争力的薪酬待遇，底薪+奖金+绩效+高提成等； 2.包吃包住，带薪假期、各类补助、节假礼品、大型庆典、员工活动等福利。,本科,1-3年,1,全职,,平洲益众珠宝大楼9楼915,平洲益众珠宝大楼9楼915,2023-06-21,2023-07-22,2023,2023.0,智联招聘
江苏佰腾科技有限公司,大数据分析师,常州,,7000.0,12000.0,岗位职责： 负责数据源的分析、结构化的整理、数据清洗内容； 配合产品经理完成数据源从非结构化至结构化数据的分析 任职要求： 具备对源数据的认知能力； 熟悉XML结构、大文本工具职位福利：五险一金、交通补助、通讯补助、带薪年假、员工旅游、节日福利、周末双休职位亮点：薪资保底7K，有经验者可面议,大专,1-3年,1,全职,,常州科教城天鸿科技大厦A座4楼,常州科教城天鸿科技大厦A座4楼,2023-07-14,2023-08-14,2023,2023.0,智联招聘
武汉佰钧成技术有限责任公司,数据分析工程师,东莞,,15000.0,16000.0,岗位要求： 1、计算机、统计学、数学、数理统计等相关专业QRZ本科以上学历，3年以上工作经验，优先录用； 2、熟练使用SQL，熟悉数据库技术，熟练使用SAS\SPSS\Python等数据分析工具，有算法和技术背景优先； 3、数据产品设计经验，熟悉手机业界主流数据展示平台者优先。 岗位职责： 1、紧密与业务沟通，跟踪管理大数据的相关数据需求；定期收集分析产品运用效果，对数据产品设计进行改进迭代； 2、参与数据分析平台的建设、运营和优化； 3、负责报表数据支持，包括日常数据处理、追踪，推动BI报表实现并维护； 4、协助做好跨领域合作的重点项目的相关工作，包括但不限于数据验证、分析探查等。,本科,3-5年,1,全职,,oppo工业园,oppo工业园,2023-06-27,2023-07-28,2023,2023.0,智联招聘
天一镕尚教育科技有限公司,数据分析师,郑州,金水,8000.0,12000.0,1、负责专升本网校用户、订单等业务数据体系的整体搭建、搜集、处理、分析和应用；2、负责相关数据的分析与挖掘，沟通运营、销售等部门，为部门决策分析提供数据支持及解决方案；3、负责收集和梳理数据化运营需求，完成数据收集，清洗和处理，完成挖掘分析；4、搭建出准确反映业务运作状况的业务数据分析体系，并持续优化，帮助业务线发现和解决问题；5、完成基于数据分析的市场研究、全业务生命周期的数据分析、运营效果的数据化分析等。,本科,3-5年,1,全职,,招银大厦,招银大厦,2023-03-10,2023-04-10,2023,2023.0,智联招聘
厦门沃德丰贸易有限公司,跨境电商数据分析师,厦门,,8000.0,10000.0,岗位职责： 1.日常数据整理、分类、统计，定期提交日常数据分析报告； 2.对配合的部门提供的数据进行数据分析，保证数据分析工作有效进行； 3.负责跨境电商平台数据分析、制作周报表、月报表； 4.对亚马逊广告流量数据进行分析汇总整理； 5.通过对亚马逊跨境电商平台销售数据的研究，提出改善方案和建议。 任职要求： 1.本科（数学系、统计学）及以上学历； 2.精通Excel/SAS/SQL/PBI等数据分析工具； 3.英语四级以上； 4.对数据敏感，有较强逻辑思维能力，善于发现并解决问题； 5.有责任心和团队协作精神，高效执行力。,本科,不限,2,全职,,百脑汇大厦,百脑汇大厦,2023-02-01,2023-03-04,2023,2023.0,智联招聘
艾欧史密斯(中国)水系统有限公司,人工智能开发工程师（南京）,南京,栖霞,20000.0,30000.0,岗位职责：1、负责语音智能平台的需求分析、系统设计、核心模块设计和开发工作；2、遵循公司研发管理流程，负责核心功能代码的编写、测试和联调；3、具备良好的问题分析和定位能力，保障平台的高并发及安全等能力；4、对业务有较好的理解能力，主动协同业务团队完成项目快速落地；岗位要求：1、本科及以上学历，人工智能、计算机软件工程等相关专业；2、具有3年及以上相关工作经验；3、了解机器学习、神经网络的相关知识，熟悉流行的PyTorch、TensorFlow等智能框架；4、熟悉训练集的收集、清洗、训练过程，了解模型的微调、精简压缩、使用等；5、掌握C/C++、Python、Java设计和编程技术，有较好的软件设计及编程基础；6、工作积极主动，责任心强，具备团队合作精神，具备良好的表达，沟通和协调能力；7、有自然语言模型、语音识别、IoT等相关开发经验者优先；员工福利： “医”：七险一金，含补充医疗和人身意外保险；公司总部配备诊所、温馨母婴室；定期体检；“食”：总部食堂提供营养健康免费午餐，ABCDE套餐任意选择；“住”：12%比例缴纳公积金（南京最高比例）；员工优惠购机享受美好生活；“行”：免费班车覆盖南京市；交通补贴；礼金：节日生日礼金、公司业绩纪念奖、服务年限纪念奖；其他：带薪年假；丰富的员工活动；（岗位编号：﻿MJ001220）,本科,3-5年,1,全职,,艾欧史密斯(中国)热水器有限公司(恒飞路),艾欧史密斯(中国)热水器有限公司(恒飞路),2023-04-14,2023-05-15,2023,2023.0,智联招聘
北京神州数字科技有限公司,数据分析师,深圳,福田,12000.0,18000.0,岗位职责 ﻿1.充分理解业务开发流程，了解开发需求，并有针对性的提出解决方案，将需求归纳整理为可测试可验收的产品功能； ﻿2.攻责集团内控业务相关系统的业务沟通、需求整理、提供实施方案，编写项目（功能）需求分析文档； ﻿3.完成流程梳理并参与到产品模块的总体设计工作，并根据项目需求跟踪和汇报 岗位要求： 1、统招本科及以上学历，2年以上工作经验，有管理会计/资产负债/头寸等相关经验岗位工作经验者优先； 2、具备敏锐的需求分析能力，较强的逻辑分析、数据分析能力、问题排查能力和扎实的文档输出能力，包含但不限于需求文档撰写、交互原型设计、运营数据分析等，能够快速发掘和响应客户的需求， ﻿3、有开发背景，通晓研发流程管理，具备将开发过程中的需求痛点，提炼成软件的功能设计能力 ﻿4、具有良好的沟通表达能力和组织协调能力。团队意识强，抗压能力强，有激情，要于接受挑战。普于沟通逻辑严谨清晰，执行力强，具备快速学习能力,本科,1-3年,3,全职,,平安金融中心(福华三路),平安金融中心(福华三路),2023-03-16,2023-04-16,2023,2023.0,智联招聘
长春博立电子科技有限公司,视觉AI算法工程师,长春,朝阳,17000.0,22000.0,职位要求：1. 计算机、图像识别、自动化或者模式识别专业等相关领域2. 能够熟练使用C/C++、Python中至少一种语言3. 掌握机器学习/深度学习等相关知识，熟悉常用的网络结构（如CNN、RNN等）4. 使用深度学习技术解决过至少一个实际问题(如：人脸识别、物体识别、场景分割等)、或者熟悉3D重建与AR基本理论与技术，具备相关项目经验5. 熟练使用Tensorflow、PyTorch、Caffe等至少一种主流深度学习框架，或者熟悉主流移动端AR、SLAM框架6. 熟悉OpenCV、Numpy等常用图像处理、矩阵运算库7. 编码和团队协作能力强，能够独立支撑一个研究方向8. 具备模型压缩、移动端模型算法研发经验者优先职责描述1. 负责利用计算机视觉算法和深度学习技术进行视频内容分析处理算法研发，包括算法调研、研发改进、数据处理、模型训练、算法框架设计、模型压缩及移动端部署等，应用方向包括但不限于图像/视频分类，检测，分割，标签化，摘要抽取等2. 配合工程化团队进行算法落地3. 相关技术文档、项目文档、知识产权文档的编写。 职位福利：周末双休、餐补、加班补助、带薪年假、弹性工作、节日福利、五险一金,本科,1-3年,3,全职,,长春科技大市场,长春科技大市场,2023-05-07,2023-06-07,2023,2023.0,智联招聘
易视腾科技股份有限公司,数据分析师,太原,小店,6000.0,10000.0,职位描述: 1、负责运营商业务的精细化运营，构建标准化、体系化、智能化的数据体系和运营模式 2、负责日常业务数据统计与分析，产出日报，周报，月报； 3. 关注每日订购情况，及时发现订购上升下降问题，并输出分析报告； 4. 关注每日数据变化情况，发现问题及时与其他数据管理侧进行沟通解决； 5. 针对内容点播量进行分析，对大屏进行优化调整。 6、结合运营商的运营目标，策划营销活动并落地执行 7、组织协调各方资源，开展营销，为引流同时达成业务目标 8、强数据分析，关注用户转化漏斗，持续提升运营效率 9、配合运营商完成月报、季报，半年报和年报的编写工作 任职要求: 1、统招本科及以上学历，3年以上相关经验；有OTT、IPTV业务数据运营经验者优先 ； 2、抗压能力强；工作踏实，吃苦耐劳； 3、沟通能力强；能独立完成数据报告 公司福利：作息时间：9-6；双休，公司提供电脑，正常六险一金 来自：www.macrodatas.cn,本科,3-5年,1,全职,,云特区E座503,云特区E座503,2023-06-15,2023-07-16,2023,2023.0,智联招聘
