企业名称,招聘岗位,工作城市,工作区域,最低月薪,最高月薪,职位描述,学历要求,要求经验,招聘人数,招聘类别,初级分类,公司地点,工作地点,招聘发布日期,招聘结束日期,招聘发布年份,招聘结束年份,来源
北京库尔科技有限公司,图像算法工程师,保定,容城,10000.0,15000.0,岗位职责： 1、负责图像分析算法的研发、实现以及模块代码编写、以确保算法的可实现性、结构性； 2、对现有算法的改进、维护工作，以确保算法的有效性、正确性； 3、编码过程遵循规范要求，编写相应开发文档； 4、配合研发团队完成产品说明书及其他技术文件的撰写 5、条件优秀者，薪资面议。 任职资格： 1、***本科及以上学历，至少3年的图像算法相关工作经历，对图像处理与分析有深刻理解； 2、精通C/C++语言，熟悉Python等脚本语言； 3、精通机器学习，熟悉深度学习； 4、熟悉软件工程、软件开发规范，有良好的软件编程习惯； 5、良好的团队协作精神、学习能力，工作积极主动。 www.macrodatas.cn,本科,3-5年,1,全职,,中金花园,中金花园,2022-12-07,2023-01-07,2022.0,2023.0,智联招聘
天津三英精密仪器股份有限公司,重建算法工程师,天津,东丽,12000.0,20000.0,重建算法工程师 （可实习）一、岗位职责：1、负责投影数据校正和三维重建算法的设计与验证；2、负责算法模块的设计开发与验证。二、任职资格：1、计算机、自动化、电子信息相关专业硕士及以上学历；2、掌握辐射成像基础、CT成像原理、数据校正和重建算法，熟悉图像质量评价方法；3、熟练使用Matlab、C/C++编程语言和开发工具，掌握软件开发的一般流程和代码管理方法；4、熟练掌握常用辐射成像数据校正、重建算法，熟练掌握算法性能评价的实验设计和数据处理方法，熟练掌握常用CPU、GPU加速方法；5、具备独立编写完整设计文档的能力，能够阅读英文技术文档和维护技术说明书；6、工作踏实认真，具备独立分析、思考和解决问题的能力，以及良好的沟通能力。具备以下条件者优先考虑：1、有CT成像算法开发方面工作经验；2、有GPU硬件加速方面工作经验。,硕士,不限,1,全职,,四纬路28号,四纬路28号,2022-09-07,2022-10-08,2022.0,2022.0,智联招聘
北京仕邦达人力资源服务有限公司上海分公司,自动驾驶规划控制算法工程师/专家,上海,浦东新区,40000.0,80000.0,该司智能驾驶团队，主要成员来自多家业界知名公司，有丰富的研发和落地经验，其落地的多个项目已在国内多家头部车厂的量产车上应用。团队将为客户提供不同场景自动驾驶全栈参考解决方案，支持智能辅助、完全自动驾驶及周边相关业务。 工作职责参与搭建规控相关研发环境并持续进行优化维护参与规控算法架构设计与研发参与一个或多个研发方向关键算法的研究和落地工作参与算法在仿真环境及实车的验证工作结合自身专业特点，参与自动驾驶芯片软、硬件需求设计的相关工作 职位要求计算机、软件等相关专业，本科及以上学历优秀的C++/Python编程能力熟悉计算机相关基础知识，优秀的数学能力熟悉计算几何、数值优化等规控常用基础知识熟悉常用规控相关算法，并实际设计、编码、实车调试落地过 个人特质要求对技术充满热情，对将技术落地充满激情自我驱动型人才，能独挡一面或持续向该方向努力，每天都充满使命感有坚韧乐观的生活和工作态度，不惧艰险，敢于向前对与优秀的小伙伴一起做伟大的事情充满远景 加分项有驾照且有实际的驾驶经验者优先参与过业界知名项目者优先有OEM相关工作经验或与OEM进行对接的经历者优先有做过功能安全认证相关经验者优先,本科,不限,1,全职,,上海浦东新区高科技园区张江祖冲之路2290号展想广场1号楼上海徐汇区联峰汇6G,上海浦东新区高科技园区张江祖冲之路2290号展想广场1号楼上海徐汇区联峰汇6G,2022-03-21,2022-04-21,2022.0,2022.0,智联招聘
北京网讯达科技有限公司,自动驾驶测试工程师（衡阳）,衡阳,雁峰区,5000.0,6000.0,【岗位职责】1、负责自动驾驶整车的功能测试及线控底盘测试，保证交付质量；2、负责与各角色沟通，完成整车测试，包括测试计划制定，测试验证相关工作准备，实车的测试，工作进度管理，测试完成后输出评测报告等；【岗位要求】1、统招大专及以上学历，计算机专业，2年及以上车企相关整车测试经验；2、熟悉自动驾驶基础理论知识，熟悉车辆评测标准，做过质量评测验，收根据车辆验收情况出具完整测试报告；3、精通质量主客观评价标准以及评测方法，测试基础知识和测试流程熟悉，熟练运用质量评测设备和工具；4、较好的逻辑思维能力，较强的学习能力、分析问题以及推动能力，善于协同进行大型项目的方案评估；5、工作认真负责，细致耐心，具备良好的团队合作精神和积极主动的沟通意识，善于学习和运用新知识。6、会开车，能接受短期出差。,大专,1-3年,2,全职,,湖南省衡阳市雁峰区214省道B8,湖南省衡阳市雁峰区214省道B8,2022-06-23,2022-07-24,2022.0,2022.0,智联招聘
上海联河光子信息技术有限公司,算法工程师,宁波,奉化区,20000.0,25000.0,岗位职责： 1、开展基于GPU、CPU等振动/声音信号处理软件开发工作； 2、编写软件设计文档； 3、负责软件的测试和调试； 4、负责解决客户使用中出现的问题。 任职要求 1.本科以上学历，计算机、软件工程、电子信息等专业; 2.具备基于NVidia CUDA平台的GPU异构计算开发经验1年以上，掌握常用信号处理算法于GPU上的加速实现技术； 3. 对高数据吞吐率GPU异构计算平台有经验者优先。,本科,1-3年,1,全职,,开发区千人创业园管理办公室,开发区千人创业园管理办公室,2022-07-18,2022-08-18,2022.0,2022.0,智联招聘
北京云思信息科技有限公司,数据分析师,沈阳,沈河区,5000.0,6000.0,工作职责 1、根据研究员的数据需求，对社交媒体大数据进行清洗、分析及整理工作； 2、根据项目需求，查询大数据算法/模型等相关资料并进行整理分类； 3、协助研究员撰写部分大数据分析报告； 4、协助研究员进行算法/模型测试。 岗位要求 1、熟练使用EXCEL； 2、会基础的SQL语句； 3、经常使用抖音、B站、小红书等社交媒体，对社交媒体平台的主要玩法有一定了解； 4、有较强的自学能力，能够快速学习和掌握新的数据分析技能； 5、统计学、心理学、传播学、经济学专业优先； 6、此岗位为校招正式岗，毕业后可转正，非实习/兼职岗位。,硕士,1年以下,2,校园,,财富中心A座(团结路)  财富中心A座44层B03,财富中心A座(团结路)  财富中心A座44层B03,2022-01-21,2022-03-17,2022.0,2022.0,智联招聘
济南圣都食品有限公司,数据分析师,济南,市中区,4000.0,6000.0,来自马-克-数-据 1、每日统计订单信息、退货商品明细，周报订单、退货分析至上级，后期跟进生产中心处理进程以及结果；2、每日统计产品未发货信息，在途信息，到货信息，并核算各销售渠道的出货数量，建立单品的出入库明细账，据此将存在滞销风险的商品，断货风险的产品及库存或销售异常的产品日报至上级并提出有效性解决方案，营销中心、生产部共同商讨处理方案，后期跟进处理进程以及结果；3、周报供应链健康情况：资金占比分布，库存状态，经销商风险；4、日跟踪订单计划出货，实际发货，收货反馈的情况，与其他部门沟通查明3者的差异原因，记录并日报反馈至上级；5、领导交办的其他工作,大专,不限,2,全职,,党家庄镇西东435号,党家庄镇西东435号,2022-01-14,2022-02-14,2022.0,2022.0,智联招聘
俐玛光电科技(北京)有限公司,算法工程师,北京,大兴区,20000.0,40000.0,岗位职责：1、负责二维灰度图像通用处理算法的代码集成应用，关联GUI界面的开发2、根据用户定制化需求完成基于二维灰度图像的缺陷自动识别提取算法开发3、协助软件工程师完成设备软件的图像相关模块功能开发任职资格： 1、本科及以上学历，计算机、图像处理、生物医学工程等相关专业。 2、掌握C#/C++编程方法之一 3、熟悉各类通用图像处理算法（滤波、边缘提取、增强等），掌握opencv、halcon等常用图像处理库的使用 4、具备X射线设备图像处理算法应用开发经验优先 5、有较强的责任心、良好团队协作能力、沟通能力、谦虚踏实 来源：,硕士,1-3年,1,全职,,北京大兴区荣华中路19号A座1605室,北京大兴区荣华中路19号A座1605室,2022-07-05,2022-07-31,2022.0,2022.0,智联招聘
浙江新世纪期货有限公司,数据分析师,杭州,拱墅,10000.0,12000.0,岗位职责1.开展数据治理，协助部门同事，开展数据标准化工作；2.搭建数据仓库，包括数据采集及数据清洗两个步骤；3.建立客户标签，协助部门同事利用数据模型算法分析、建立客户标签；4.完成领导交办的临时工作。 任职要求1.本科及以上学历，有期货从业资格证书，计算机、统计数理类专业优先；2.具备较好的数据分析、总结归纳能力，逻辑性强，善于处理数据，能使用Python工具优先；3.沟通表达能力强，能有效推动工作落地，执行和追踪各项指标达成情况；4.吃苦耐劳，抗压性较好。,本科,1-3年,1,全职,,浙江新世纪期货有限公司,浙江新世纪期货有限公司,2022-09-01,2022-10-02,2022.0,2022.0,智联招聘
厦门市规划数字技术研究中心,大数据分析师,厦门,思明区,16000.0,30000.0,(一)岗位职责1、理解智慧城市大数据应用领域的业务，挖掘数据分析需求，组织和落地数据分析项目；2、负责多源时空大数据分析挖掘及可视化研究；3、参与大数据应用服务方案或相关研究成果的编制等；4、辅助沉淀相关数据分析应用的产品。(二)基本条件及要求1、***硕士及以上学历，数学、计算机、地理信息、数据科学、人工智能等相关专业背景，博士学历优先考虑；2、具备城市规划、城市建设发展、轨道交通等领域数据分析建模、大数据应用3年以上数据分析工作经验；具备构建时空大数据挖掘分析模型及可视化表达的能力（有机器学习算法应用工作经验者优先）；3、熟练使用至少一门编程语言（熟练使用python、matlab者优先），熟悉ArcGIS者优先；4、具备编制“时空数据+业务数据/管理数据/城市运行数据”大数据应用服务方案的能力，能为政务服务、智慧城市等提供技术支持；5、具备较突出的组织协调和沟通汇报能力，积极的工作态度和服务意识；具有良好的文字总结能力，能够独立胜任撰写材料；6、具有严谨、细致、踏实的工作作风；求知欲强，有钻研探索精神；喜欢挑战，有较高的自我期望和成长诉求。（三）薪资待遇1、提供同行业内具有竞争性的薪酬待遇，年薪面议；2、采用合同聘用制，依法缴纳五险一金。,硕士,3-5年,1,全职,,厦门文化艺术中心,厦门文化艺术中心,2022-06-18,2022-07-19,2022.0,2022.0,智联招聘
